time code operation
20150417 000016.XSHE sell
20150420 000016.XSHE buy
20150420 000016.XSHE sell
20150421 000001.XSHE buy
20150421 000016.XSHE buy
20150421 000001.XSHE sell
20150421 000016.XSHE sell
20150422 000016.XSHE buy
20150422 000016.XSHE sell
20150423 000016.XSHE sell
20150424 000001.XSHE buy
20150424 000001.XSHE sell
20150427 000001.XSHE buy
20150427 000016.XSHE buy
20150427 000001.XSHE sell
20150428 000016.XSHE buy
20150428 000016.XSHE sell
20150429 000001.XSHE buy
20150429 000001.XSHE sell
20150430 000001.XSHE buy
20150430 000016.XSHE buy
20150430 000016.XSHE sell
20150430 000001.XSHE sell
20150504 000016.XSHE buy
20150504 000016.XSHE sell
20150505 000001.XSHE buy
20150505 000016.XSHE buy
20150505 000001.XSHE sell
20150505 000016.XSHE sell
20150506 000001.XSHE buy
20150506 000016.XSHE buy
20150506 000016.XSHE sell
20150506 000001.XSHE sell
20150507 000001.XSHE buy
20150507 000016.XSHE buy
20150507 000001.XSHE sell
20150507 000016.XSHE sell
20150508 000001.XSHE buy
20150508 000016.XSHE buy
20150508 000016.XSHE sell
20150508 000001.XSHE sell
20150511 000016.XSHE buy
20150511 000001.XSHE sell
20150511 000016.XSHE sell
20150512 000016.XSHE buy
20150512 000016.XSHE sell
20150513 000001.XSHE buy
20150513 000016.XSHE buy
20150513 000016.XSHE sell
20150514 000001.XSHE buy
20150514 000016.XSHE buy
20150514 000001.XSHE sell
20150514 000016.XSHE sell
20150515 000001.XSHE buy
20150515 000016.XSHE sell
20150515 000001.XSHE sell
20150518 000001.XSHE buy
20150518 000001.XSHE sell
20150519 000001.XSHE sell
20150521 000016.XSHE buy
20150522 000001.XSHE buy
20150522 000016.XSHE buy
20150522 000016.XSHE sell
20150525 000001.XSHE buy
20150525 000016.XSHE buy
20150525 000001.XSHE sell
20150525 000016.XSHE sell
20150526 000001.XSHE buy
20150526 000016.XSHE buy
20150526 000016.XSHE sell
20150526 000001.XSHE sell
20150527 000001.XSHE buy
20150527 000016.XSHE buy
20150527 000016.XSHE sell
20150527 000001.XSHE sell
20150528 000016.XSHE buy
20150529 000001.XSHE buy
20150529 000001.XSHE sell
20150601 000001.XSHE sell
20150605 000001.XSHE buy
20150605 000016.XSHE buy
20150605 000016.XSHE sell
20150608 000001.XSHE buy
20150608 000016.XSHE buy
20150608 000001.XSHE sell
20150609 000001.XSHE buy
20150609 000016.XSHE buy
20150609 000001.XSHE sell
20150610 000001.XSHE buy
20150610 000016.XSHE buy
20150610 000001.XSHE sell
20150611 000016.XSHE buy
20150611 000001.XSHE sell
20150616 000001.XSHE buy
20150617 000001.XSHE buy
20150617 000001.XSHE sell
20150618 000001.XSHE buy
20150618 000001.XSHE sell
20150619 000001.XSHE buy
20150619 000001.XSHE sell
20150623 000001.XSHE buy
20150623 000001.XSHE sell
20150624 000001.XSHE buy
20150624 000001.XSHE sell
20150625 000001.XSHE buy
20150625 000001.XSHE sell
20150626 000001.XSHE buy
20150626 000001.XSHE sell
20150629 000001.XSHE buy
20150629 000001.XSHE sell
20150630 000001.XSHE sell
20150702 000001.XSHE buy
20150703 000001.XSHE buy
20150703 000001.XSHE sell
20150706 000001.XSHE sell
20150710 000001.XSHE buy
20150713 000001.XSHE buy
20150713 000001.XSHE sell
20150715 000001.XSHE buy
20150715 000001.XSHE sell
20150716 000001.XSHE buy
20150716 000001.XSHE sell
20150717 000001.XSHE buy
20150717 000001.XSHE sell
20150720 000001.XSHE buy
20150720 000001.XSHE sell
20150721 000001.XSHE buy
20150721 000001.XSHE sell
20150722 000001.XSHE buy
20150722 000001.XSHE sell
20150723 000001.XSHE sell
20150727 000001.XSHE buy
20150728 000001.XSHE buy
20150728 000001.XSHE sell
20150729 000001.XSHE buy
20150729 000001.XSHE sell
20150730 000001.XSHE buy
20150730 000001.XSHE sell
20150731 000001.XSHE buy
20150731 000001.XSHE sell
20150803 000001.XSHE sell
20150806 000001.XSHE buy
20150807 000001.XSHE buy
20150807 000001.XSHE sell
20150811 000001.XSHE buy
20150811 000001.XSHE sell
20150813 000001.XSHE buy
20150813 000001.XSHE sell
20150814 000001.XSHE buy
20150814 000001.XSHE sell
20150817 000001.XSHE buy
20150817 000001.XSHE sell
20150818 000001.XSHE buy
20150818 000001.XSHE sell
20150819 000001.XSHE buy
20150819 000001.XSHE sell
20150820 000001.XSHE buy
20150820 000001.XSHE sell
20150821 000001.XSHE buy
20150821 000001.XSHE sell
20150824 000001.XSHE buy
20150824 000001.XSHE sell
20150825 000001.XSHE buy
20150825 000001.XSHE sell
20150826 000001.XSHE buy
20150826 000001.XSHE sell
20150827 000001.XSHE sell
20150901 000001.XSHE buy
20150902 000001.XSHE buy
20150902 000001.XSHE sell
20150908 000001.XSHE buy
20150908 000001.XSHE sell
20150909 000001.XSHE buy
20150909 000001.XSHE sell
20150910 000001.XSHE buy
20150910 000001.XSHE sell
20150911 000001.XSHE buy
20150911 000016.XSHE buy
20150911 000016.XSHE sell
20150911 000001.XSHE sell
20150914 000001.XSHE buy
20150914 000001.XSHE sell
20150915 000001.XSHE buy
20150915 000016.XSHE buy
20150915 000016.XSHE sell
20150915 000001.XSHE sell
20150916 000016.XSHE buy
20150916 000001.XSHE sell
20150917 000016.XSHE buy
20150918 000001.XSHE buy
20150918 000016.XSHE buy
20150921 000001.XSHE buy
20150921 000016.XSHE buy
20150921 000001.XSHE sell
20150922 000016.XSHE buy
20150923 000016.XSHE buy
20150923 000016.XSHE sell
20150924 000001.XSHE buy
20150924 000016.XSHE buy
20150924 000001.XSHE sell
20150924 000016.XSHE sell
20150925 000001.XSHE buy
20150925 000016.XSHE buy
20150925 000016.XSHE sell
20150928 000001.XSHE buy
20150928 000016.XSHE buy
20150928 000016.XSHE sell
20150929 000001.XSHE buy
20150929 000016.XSHE buy
20150929 000016.XSHE sell
20150930 000001.XSHE buy
20150930 000016.XSHE buy
20150930 000016.XSHE sell
20151008 000016.XSHE buy
20151008 000016.XSHE sell
20151009 000001.XSHE buy
20151009 000016.XSHE buy
20151009 000016.XSHE sell
20151012 000001.XSHE buy
20151012 000016.XSHE buy
20151012 000016.XSHE sell
20151013 000001.XSHE buy
20151013 000016.XSHE sell
20151014 000001.XSHE buy
20151014 000001.XSHE sell
20151015 000001.XSHE buy
20151015 000001.XSHE sell
20151016 000001.XSHE buy
20151016 000001.XSHE sell
20151019 000001.XSHE buy
20151019 000001.XSHE sell
20151020 000001.XSHE buy
20151020 000016.XSHE buy
20151020 000001.XSHE sell
20151021 000001.XSHE buy
20151022 000001.XSHE buy
20151022 000001.XSHE sell
20151023 000001.XSHE buy
20151023 000001.XSHE sell
20151026 000001.XSHE buy
20151026 000001.XSHE sell
20151027 000001.XSHE buy
20151027 000016.XSHE buy
20151027 000016.XSHE sell
20151027 000001.XSHE sell
20151028 000016.XSHE buy
20151029 000001.XSHE buy
20151029 000016.XSHE buy
20151029 000001.XSHE sell
20151029 000016.XSHE sell
20151030 000016.XSHE buy
20151030 000016.XSHE sell
20151102 000016.XSHE buy
20151102 000016.XSHE sell
20151103 000001.XSHE buy
20151103 000016.XSHE buy
20151103 000016.XSHE sell
20151105 000001.XSHE buy
20151106 000001.XSHE buy
20151109 000001.XSHE buy
20151109 000016.XSHE buy
20151110 000001.XSHE buy
20151110 000016.XSHE buy
20151111 000001.XSHE buy
20151111 000016.XSHE buy
20151112 000016.XSHE buy
20151116 000016.XSHE buy
20151116 000016.XSHE sell
20151117 000016.XSHE buy
20151117 000016.XSHE sell
20151118 000001.XSHE buy
20151118 000016.XSHE buy
20151118 000016.XSHE sell
20151119 000001.XSHE buy
20151120 000001.XSHE buy
20151120 000016.XSHE buy
20151123 000016.XSHE buy
20151124 000016.XSHE buy
20151125 000001.XSHE buy
20151125 000016.XSHE buy
20151125 000016.XSHE sell
20151126 000001.XSHE buy
20151126 000016.XSHE buy
20151127 000001.XSHE buy
20151130 000001.XSHE buy
20151130 000016.XSHE buy
20151130 000001.XSHE sell
20151201 000001.XSHE buy
20151201 000016.XSHE buy
20151202 000016.XSHE buy
20151203 000001.XSHE buy
20151203 000016.XSHE buy
20151203 000016.XSHE sell
20151207 000001.XSHE buy
20151207 000016.XSHE buy
20151208 000001.XSHE buy
20151209 000001.XSHE buy
20151209 000001.XSHE sell
20151210 000001.XSHE buy
20151210 000016.XSHE buy
20151211 000001.XSHE buy
20151211 000016.XSHE buy
20151214 000016.XSHE buy
20151215 000016.XSHE buy
20151215 000016.XSHE sell
20151216 000001.XSHE buy
20151216 000016.XSHE buy
20151216 000016.XSHE sell
20151218 000001.XSHE buy
20151221 000001.XSHE buy
20151222 000001.XSHE buy
20151222 000016.XSHE buy
20151223 000001.XSHE buy
20151224 000016.XSHE buy
20151225 000016.XSHE buy
20151225 000016.XSHE sell
20151228 000016.XSHE buy
20151228 000016.XSHE sell
20151229 000001.XSHE buy
20151229 000016.XSHE buy
20151229 000016.XSHE sell
20151230 000001.XSHE buy
20151230 000016.XSHE buy
20151231 000001.XSHE buy
20151231 000016.XSHE buy
20160104 000001.XSHE buy
20160104 000016.XSHE buy
20160105 000001.XSHE buy
20160105 000016.XSHE buy
20160106 000001.XSHE buy
20160106 000016.XSHE buy
20160106 000016.XSHE sell
20160107 000001.XSHE buy
20160107 000016.XSHE buy
20160108 000001.XSHE buy
20160108 000016.XSHE buy
20160111 000001.XSHE buy
20160111 000016.XSHE buy
20160111 000016.XSHE sell
20160112 000001.XSHE buy
20160112 000016.XSHE buy
20160112 000016.XSHE sell
20160113 000001.XSHE buy
20160113 000016.XSHE buy
20160113 000016.XSHE sell
20160114 000001.XSHE buy
20160114 000016.XSHE buy
20160114 000016.XSHE sell
20160115 000001.XSHE buy
20160115 000016.XSHE buy
20160115 000016.XSHE sell
20160118 000001.XSHE buy
20160118 000016.XSHE buy
20160118 000016.XSHE sell
20160119 000016.XSHE sell
20160120 000016.XSHE sell
20160121 000001.XSHE buy
20160122 000001.XSHE buy
20160122 000016.XSHE buy
20160122 000001.XSHE sell
20160125 000001.XSHE buy
20160125 000016.XSHE sell
20160126 000001.XSHE buy
20160126 000001.XSHE sell
20160127 000001.XSHE buy
20160127 000016.XSHE buy
20160127 000001.XSHE sell
20160128 000001.XSHE buy
20160128 000016.XSHE buy
20160128 000016.XSHE sell
20160129 000016.XSHE buy
20160129 000016.XSHE sell
20160201 000016.XSHE buy
20160201 000016.XSHE sell
20160202 000016.XSHE buy
20160202 000016.XSHE sell
20160203 000016.XSHE sell
20160215 000001.XSHE buy
20160215 000016.XSHE buy
20160217 000001.XSHE buy
20160217 000016.XSHE buy
20160217 000016.XSHE sell
20160218 000001.XSHE buy
20160218 000016.XSHE buy
20160218 000016.XSHE sell
20160219 000001.XSHE buy
20160219 000016.XSHE buy
20160219 000016.XSHE sell
20160222 000001.XSHE buy
20160222 000016.XSHE buy
20160222 000016.XSHE sell
20160223 000001.XSHE buy
20160223 000016.XSHE buy
20160223 000016.XSHE sell
20160224 000001.XSHE buy
20160224 000016.XSHE buy
20160224 000016.XSHE sell
20160225 000016.XSHE buy
20160225 000016.XSHE sell
20160226 000001.XSHE buy
20160226 000016.XSHE buy
20160226 000016.XSHE sell
20160229 000001.XSHE buy
20160301 000001.XSHE buy
20160301 000016.XSHE buy
20160303 000001.XSHE buy
20160303 000016.XSHE buy
20160304 000001.XSHE buy
20160307 000001.XSHE buy
20160308 000001.XSHE buy
20160308 000016.XSHE buy
20160309 000016.XSHE buy
20160311 000016.XSHE buy
20160311 000016.XSHE sell
20160315 000001.XSHE buy
20160315 000016.XSHE buy
20160315 000016.XSHE sell
20160316 000001.XSHE buy
20160317 000001.XSHE buy
20160318 000001.XSHE buy
20160321 000001.XSHE buy
20160322 000001.XSHE buy
20160323 000001.XSHE buy
20160329 000001.XSHE buy
20160331 000001.XSHE buy
20160401 000001.XSHE buy
20160405 000001.XSHE buy
20160406 000001.XSHE buy
20160408 000001.XSHE buy
20160412 000001.XSHE buy
20160413 000001.XSHE buy
20160414 000001.XSHE buy
20160414 000016.XSHE buy
20160415 000001.XSHE buy
20160415 000016.XSHE buy
20160421 000001.XSHE buy
20160421 000016.XSHE buy
20160422 000001.XSHE buy
20160422 000016.XSHE buy
20160425 000001.XSHE buy
20160425 000016.XSHE buy
20160426 000016.XSHE buy
20160427 000016.XSHE buy
20160427 000016.XSHE sell
20160428 000016.XSHE buy
20160428 000016.XSHE sell
20160429 000016.XSHE buy
20160429 000016.XSHE sell
20160504 000001.XSHE buy
20160504 000016.XSHE buy
20160504 000016.XSHE sell
20160505 000001.XSHE buy
20160505 000016.XSHE buy
20160509 000001.XSHE buy
20160509 000016.XSHE buy
20160510 000001.XSHE buy
20160510 000016.XSHE buy
20160511 000001.XSHE buy
20160511 000016.XSHE buy
20160512 000001.XSHE buy
20160512 000016.XSHE buy
20160513 000001.XSHE buy
20160513 000016.XSHE buy
20160516 000001.XSHE buy
20160516 000016.XSHE buy
20160517 000001.XSHE buy
20160517 000016.XSHE buy
20160518 000001.XSHE buy
20160518 000016.XSHE buy
20160519 000001.XSHE buy
20160519 000016.XSHE buy
20160519 000016.XSHE sell
20160520 000001.XSHE buy
20160520 000016.XSHE buy
20160520 000016.XSHE sell
20160523 000001.XSHE buy
20160523 000016.XSHE buy
20160523 000016.XSHE sell
20160524 000001.XSHE buy
20160524 000016.XSHE sell
20160525 000001.XSHE buy
20160526 000001.XSHE buy
20160526 000016.XSHE buy
20160530 000016.XSHE buy
20160530 000016.XSHE sell
20160531 000016.XSHE buy
20160531 000016.XSHE sell
20160601 000001.XSHE buy
20160601 000016.XSHE buy
20160601 000016.XSHE sell
20160602 000001.XSHE buy
20160602 000016.XSHE buy
20160603 000001.XSHE buy
20160603 000016.XSHE buy
20160606 000001.XSHE buy
20160606 000016.XSHE buy
20160607 000001.XSHE buy
20160608 000001.XSHE buy
20160613 000016.XSHE buy
20160614 000001.XSHE buy
20160614 000016.XSHE buy
20160614 000016.XSHE sell
20160615 000016.XSHE buy
20160616 000016.XSHE buy
20160616 000016.XSHE sell
20160617 000001.XSHE buy
20160617 000016.XSHE sell
20160620 000001.XSHE buy
20160620 000001.XSHE sell
20160621 000001.XSHE buy
20160621 000016.XSHE buy
20160621 000001.XSHE sell
20160622 000001.XSHE buy
20160623 000001.XSHE buy
20160623 000016.XSHE buy
20160623 000001.XSHE sell
20160624 000001.XSHE buy
20160627 000001.XSHE buy
20160627 000001.XSHE sell
20160628 000001.XSHE buy
20160628 000016.XSHE buy
20160628 000001.XSHE sell
20160629 000016.XSHE buy
20160630 000016.XSHE buy
20160630 000016.XSHE sell
20160701 000016.XSHE sell
20160705 000016.XSHE buy
20160706 000016.XSHE buy
20160706 000016.XSHE sell
20160707 000016.XSHE buy
20160707 000016.XSHE sell
20160708 000016.XSHE sell
20160711 000001.XSHE buy
20160712 000016.XSHE buy
20160713 000001.XSHE buy
20160713 000016.XSHE buy
20160713 000001.XSHE sell
20160713 000016.XSHE sell
20160714 000001.XSHE buy
20160714 000016.XSHE buy
20160714 000016.XSHE sell
20160715 000001.XSHE buy
20160715 000016.XSHE buy
20160718 000001.XSHE buy
20160719 000001.XSHE buy
20160722 000016.XSHE buy
20160725 000016.XSHE buy
20160725 000016.XSHE sell
20160726 000001.XSHE buy
20160726 000016.XSHE buy
20160726 000016.XSHE sell
20160728 000016.XSHE buy
20160729 000001.XSHE buy
20160801 000001.XSHE buy
20160802 000001.XSHE buy
20160802 000016.XSHE buy
20160802 000016.XSHE sell
20160804 000016.XSHE buy
20160805 000001.XSHE buy
20160805 000016.XSHE buy
20160805 000016.XSHE sell
20160808 000016.XSHE buy
20160809 000001.XSHE buy
20160809 000016.XSHE buy
20160809 000016.XSHE sell
20160810 000001.XSHE buy
20160810 000016.XSHE buy
20160811 000001.XSHE buy
20160811 000016.XSHE buy
20160812 000001.XSHE buy
20160812 000016.XSHE buy
20160815 000001.XSHE buy
20160815 000016.XSHE buy
20160816 000001.XSHE buy
20160816 000016.XSHE buy
20160817 000001.XSHE buy
20160817 000016.XSHE buy
20160818 000001.XSHE buy
20160818 000016.XSHE buy
20160819 000001.XSHE buy
20160823 000001.XSHE buy
20160823 000016.XSHE buy
20160824 000016.XSHE buy
20160825 000016.XSHE buy
20160825 000016.XSHE sell
20160826 000001.XSHE buy
20160826 000016.XSHE buy
20160826 000016.XSHE sell
20160829 000016.XSHE buy
20160830 000016.XSHE sell
20160831 000001.XSHE buy
20160901 000016.XSHE buy
20160902 000016.XSHE buy
20160902 000016.XSHE sell
20160905 000016.XSHE buy
20160905 000016.XSHE sell
20160906 000001.XSHE buy
20160906 000016.XSHE sell
20160907 000001.XSHE buy
20160908 000001.XSHE buy
20160908 000016.XSHE buy
20160909 000001.XSHE buy
20160909 000016.XSHE buy
20160912 000001.XSHE buy
20160912 000016.XSHE buy
20160913 000001.XSHE buy
20160913 000016.XSHE buy
20160914 000001.XSHE buy
20160914 000016.XSHE buy
20160919 000001.XSHE buy
20160919 000016.XSHE buy
20160920 000001.XSHE buy
20160921 000001.XSHE buy
20160923 000016.XSHE buy
20160926 000016.XSHE buy
20160926 000016.XSHE sell
20160927 000001.XSHE buy
20160927 000016.XSHE buy
20160927 000016.XSHE sell
20160928 000001.XSHE buy
20160928 000016.XSHE buy
20160929 000001.XSHE buy
20160929 000016.XSHE buy
20160930 000001.XSHE buy
20161011 000001.XSHE buy
20161011 000016.XSHE buy
20161012 000001.XSHE buy
20161012 000016.XSHE buy
20161013 000016.XSHE buy
20161014 000001.XSHE buy
20161014 000016.XSHE buy
20161014 000016.XSHE sell
20161017 000001.XSHE buy
20161019 000016.XSHE buy
20161020 000001.XSHE buy
20161020 000016.XSHE buy
20161020 000016.XSHE sell
20161024 000001.XSHE buy
20161025 000001.XSHE buy
20161025 000016.XSHE buy
20161026 000016.XSHE buy
20161027 000016.XSHE buy
20161027 000016.XSHE sell
20161031 000016.XSHE buy
20161031 000016.XSHE sell
20161101 000016.XSHE buy
20161101 000016.XSHE sell
20161102 000001.XSHE buy
20161102 000016.XSHE buy
20161102 000016.XSHE sell
20161103 000016.XSHE buy
20161104 000016.XSHE buy
20161104 000016.XSHE sell
20161107 000001.XSHE buy
20161108 000016.XSHE buy
20161108 000016.XSHE sell
20161111 000001.XSHE buy
20161111 000016.XSHE buy
20161111 000016.XSHE sell
20161114 000001.XSHE buy
20161114 000016.XSHE buy
20161115 000001.XSHE buy
20161115 000016.XSHE buy
20161116 000001.XSHE buy
20161116 000016.XSHE buy
20161117 000001.XSHE buy
20161117 000016.XSHE buy
20161122 000001.XSHE buy
20161123 000001.XSHE buy
20161123 000016.XSHE buy
20161124 000001.XSHE buy
20161125 000001.XSHE buy
20161125 000016.XSHE buy
20161128 000001.XSHE buy
20161129 000001.XSHE buy
20161130 000001.XSHE buy
20161130 000016.XSHE buy
20161201 000001.XSHE buy
20161206 000001.XSHE buy
20161206 000016.XSHE buy
20161207 000001.XSHE buy
20161207 000016.XSHE buy
20161208 000016.XSHE buy
20161209 000001.XSHE buy
20161209 000016.XSHE sell
20161213 000001.XSHE buy
20161213 000016.XSHE buy
20161214 000001.XSHE buy
20161214 000016.XSHE buy
20161215 000001.XSHE buy
20161215 000016.XSHE buy
20161216 000001.XSHE buy
20161216 000016.XSHE buy
20161219 000001.XSHE buy
20161219 000016.XSHE buy
20161220 000001.XSHE buy
20161220 000016.XSHE buy
20161221 000001.XSHE buy
20161221 000016.XSHE buy
20161222 000001.XSHE buy
20161222 000016.XSHE buy
20161223 000001.XSHE buy
20161223 000016.XSHE buy
20161226 000001.XSHE buy
20161226 000016.XSHE buy
20161227 000001.XSHE buy
20161227 000016.XSHE buy
20161228 000001.XSHE buy
20161228 000016.XSHE buy
20161229 000001.XSHE buy
20161229 000016.XSHE buy
20161230 000016.XSHE buy
20170103 000016.XSHE sell
20170104 000001.XSHE buy
20170105 000001.XSHE buy
20170105 000016.XSHE buy
20170106 000016.XSHE buy
20170109 000016.XSHE buy
20170109 000016.XSHE sell
20170110 000001.XSHE buy
20170110 000016.XSHE buy
20170110 000016.XSHE sell
20170113 000001.XSHE buy
20170116 000016.XSHE buy
20170117 000016.XSHE buy
20170117 000016.XSHE sell
20170118 000001.XSHE buy
20170118 000016.XSHE buy
20170118 000016.XSHE sell
20170119 000001.XSHE buy
20170119 000016.XSHE buy
20170120 000001.XSHE buy
20170120 000016.XSHE buy
20170123 000001.XSHE buy
20170124 000001.XSHE buy
20170124 000016.XSHE buy
20170125 000001.XSHE buy
20170125 000016.XSHE buy
20170126 000001.XSHE buy
20170126 000016.XSHE buy
20170203 000016.XSHE buy
20170206 000016.XSHE buy
20170206 000016.XSHE sell
20170207 000001.XSHE buy
20170207 000016.XSHE sell
20170208 000001.XSHE buy
20170209 000001.XSHE buy
20170209 000016.XSHE buy
20170210 000001.XSHE buy
20170210 000016.XSHE buy
20170213 000001.XSHE buy
20170213 000016.XSHE buy
20170214 000001.XSHE buy
20170215 000001.XSHE buy
20170216 000001.XSHE buy
20170220 000016.XSHE buy
20170221 000001.XSHE buy
20170221 000016.XSHE buy
20170221 000016.XSHE sell
20170222 000001.XSHE buy
20170222 000016.XSHE buy
20170223 000016.XSHE buy
20170224 000016.XSHE sell
20170228 000016.XSHE buy
20170301 000016.XSHE buy
20170301 000016.XSHE sell
20170302 000016.XSHE buy
20170302 000016.XSHE sell
20170303 000001.XSHE buy
20170303 000016.XSHE buy
20170303 000016.XSHE sell
20170309 000001.XSHE buy
20170309 000016.XSHE buy
20170310 000001.XSHE buy
20170310 000016.XSHE buy
20170314 000001.XSHE buy
20170315 000001.XSHE buy
20170316 000001.XSHE buy
20170320 000001.XSHE buy
20170320 000016.XSHE buy
20170321 000001.XSHE buy
20170322 000001.XSHE buy
20170323 000001.XSHE buy
20170324 000001.XSHE buy
20170324 000016.XSHE buy
20170327 000001.XSHE buy
20170327 000016.XSHE buy
20170328 000001.XSHE buy
20170329 000001.XSHE buy
20170329 000016.XSHE buy
20170330 000001.XSHE buy
20170330 000016.XSHE buy
20170331 000016.XSHE buy
20170406 000001.XSHE buy
20170406 000016.XSHE buy
20170406 000016.XSHE sell
20170407 000001.XSHE buy
20170407 000016.XSHE buy
20170410 000016.XSHE buy
20170411 000001.XSHE buy
20170411 000016.XSHE buy
20170411 000016.XSHE sell
20170412 000001.XSHE buy
20170412 000016.XSHE buy
20170413 000001.XSHE buy
20170413 000016.XSHE buy
20170414 000001.XSHE buy
